domain	intent	utterance	bio
Spotify	AddSongWithNameToPlaylistWithName	zapisz kawałek good day do playlisty o nazwie legendary	o o b-song i-song o o o o b-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz kawałek hej panie do mojej listy która się nazywa 90s love songs	o o b-song i-song o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz kawałek moments of flow do playlisty nudisco	o o b-song i-song i-song o o b-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz kawałek od tańca do mojej playlisty która się nazywa nature noise	o o b-song i-song o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz kawałek of the past do listy odtwarzania cloud rap	o o b-song i-song i-song o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz kawałek osiem to za mało do mojej listy odtwarzania o nazwie nu metal generation	o o b-song i-song i-song i-song o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz kawałek ostatni raz do mojej playlisty o nazwie progressive metal	o o b-song i-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz kawałek polska do mojej listy bottom up	o o b-song o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz kawałek schematy do listy która się nazywa not quite classical	o o b-song o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz kawałek the crossing guard do playlisty która się nazywa all new indie	o o b-song i-song i-song o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz kawałek the fool you need do listy odtwarzania która się nazywa lullaby baby	o o b-song i-song i-song i-song o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz kawałek twist do listy o nazwie all funked up	o o b-song o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz kawałek wróć do mojej playlisty sunrise yoga	o o b-song o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz kawałek wędrówka do mojej listy odtwarzania która się nazywa sew jammin	o o b-song o o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz missing do playlisty która się nazywa retro gaming	o b-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz niemiłość do mojej listy jazzy morning	o b-song o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz no people to person do listy odtwarzania o nazwie mellow dinner	o b-song i-song i-song i-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz piosenkę an ambulance do listy odtwarzania która się nazywa opera 100	o o b-song i-song o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz piosenkę bezczelnie do mojej listy o nazwie death metal and beyond	o o b-song o o o o o b-playlist i-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz piosenkę body do mojej listy odtwarzania która się nazywa music box	o o b-song o o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz piosenkę cały do mojej listy która się nazywa classical essentials	o o b-song o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz piosenkę czułe miejsce do mojej playlisty która się nazywa duo mix	o o b-song i-song o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz piosenkę do ani do mojej listy odtwarzania pop 4 kids	o o b-song i-song o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz piosenkę hit man do playlisty o nazwie sweat	o o b-song i-song o o o o b-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz piosenkę hokejowy zamek do listy o nazwie dirty rock	o o b-song i-song o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz piosenkę jupiter 4 do listy odtwarzania o nazwie indie india	o o b-song i-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz piosenkę monster do playlisty która się nazywa peaceful piano	o o b-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz piosenkę na osiedlu do listy you and me	o o b-song i-song o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz piosenkę najnowszy klip do mojej playlisty emo forever	o o b-song i-song o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz piosenkę plastic do playlisty workday soul	o o b-song o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz piosenkę the arrow of our youth do listy która się nazywa dinner for one	o o b-song i-song i-song i-song i-song o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz piosenkę w piątki leżę w wannie do mojej listy indie folk for focus	o o b-song i-song i-song i-song i-song o o o b-playlist i-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz piosenkę wake up next to god do mojej playlisty o nazwie crossroad blues	o o b-song i-song i-song i-song i-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz piosenkę wonder do mojej listy odtwarzania o nazwie punk japan	o o b-song o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz piosenkę zabawawa do listy odtwarzania pure rock and roll	o o b-song o o o b-playlist i-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz raj do playlisty bathtub soak	o b-song o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz się poruszam 1 do listy która się nazywa power workout	o b-song i-song i-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz sprzedawca jutra do playlisty o nazwie time to get high	o b-song i-song o o o o b-playlist i-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz szkło do mojej listy o nazwie the essential ska	o b-song o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz the city of roses do mojej listy odtwarzania binatural beats	o b-song i-song i-song i-song o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz traffic do listy o nazwie most necessary	o b-song o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz trofea do mojej listy która się nazywa bach switched on	o b-song o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz twoje motylki do listy global top 50	o b-song i-song o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz utwór 74 do listy o nazwie strings for sleeping	o o b-song o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz utwór bad liar do mojej listy odtwarzania o nazwie very nearly nashville	o o b-song i-song o o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz utwór dom stamina do mojej listy która się nazywa perfect concentration	o o b-song i-song o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz utwór flow do listy odtwarzania która się nazywa rockin vibes	o o b-song o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz utwór king of the castle do mojej listy string quartet 101	o o b-song i-song i-song i-song o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz utwór list of boys do mojej listy o nazwie prog rock monsters	o o b-song i-song i-song o o o o o b-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz utwór memory loop do mojej playlisty która się nazywa road trip to tokyo	o o b-song i-song o o o o o o b-playlist i-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz utwór necromania do playlisty która się nazywa quiet moment	o o b-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz utwór neony do listy która się nazywa warm hearts feel good	o o b-song o o o o o b-playlist i-playlist i-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz utwór norman fucking rockwell do mojej listy odtwarzania która się nazywa soft focus	o o b-song i-song i-song o o o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz utwór not this time do listy odtwarzania hype	o o b-song i-song i-song o o o b-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz utwór panie inżynierze do mojej playlisty o nazwie mind right	o o b-song i-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz utwór paper boy do listy rap caviar	o o b-song i-song o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz utwór prosto w serce do listy odtwarzania o nazwie viral hits	o o b-song i-song i-song o o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz utwór skarbie do playlisty trance mission	o o b-song o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz utwór slowboat do playlisty o nazwie discovery	o o b-song o o o o b-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz utwór touch that space do mojej playlisty alone again	o o b-song i-song i-song o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz utwór zew do mojej listy odtwarzania acid blues	o o b-song o o o o b-playlist i-playlist
Spotify	AddSongWithNameToPlaylistWithName	zapisz związek x do mojej playlisty która się nazywa classic rock now	o b-song i-song o o o o o o b-playlist i-playlist i-playlist
Spotify	CreatePlaylist	dodaj listę	o o
Spotify	CreatePlaylist	dodaj listę odtwarzania	o o o
Spotify	CreatePlaylist	dodaj nową listę	o o o
Spotify	CreatePlaylist	dodaj nową listę odtwarzania	o o o o
Spotify	CreatePlaylist	dodaj nową playlistę	o o o
Spotify	CreatePlaylist	dodaj playlistę	o o
Spotify	CreatePlaylist	stórz listę	o o
Spotify	CreatePlaylist	stórz listę odtwarzania	o o o
Spotify	CreatePlaylist	stórz nową listę	o o o
Spotify	CreatePlaylist	stórz nową listę odtwarzania	o o o o
Spotify	CreatePlaylist	stórz nową playlistę	o o o
Spotify	CreatePlaylist	stórz playlistę	o o
Spotify	CreatePlaylist	zrób listę	o o
Spotify	CreatePlaylist	zrób listę odtwarzania	o o o
Spotify	CreatePlaylist	zrób nową listę	o o o
Spotify	CreatePlaylist	zrób nową listę odtwarzania	o o o o
Spotify	CreatePlaylist	zrób nową playlistę	o o o
Spotify	CreatePlaylist	zrób playlistę	o o
Spotify	CreatePlaylistWithName	dodaj listę o tytule gym and drinking	o o o o b-playlist i-playlist i-playlist
Spotify	CreatePlaylistWithName	dodaj listę odtwarzania chicago blues	o o o b-playlist i-playlist
Spotify	CreatePlaylistWithName	dodaj listę odtwarzania o tytule xoxo	o o o o o b-playlist
Spotify	CreatePlaylistWithName	dodaj listę the perfect crafternoon	o o b-playlist i-playlist i-playlist
Spotify	CreatePlaylistWithName	dodaj nową listę o tytule still hot	o o o o o b-playlist i-playlist
Spotify	CreatePlaylistWithName	dodaj nową listę odtwarzania indie covers	o o o o b-playlist i-playlist
Spotify	CreatePlaylistWithName	dodaj nową listę odtwarzania o tytule complete chaos	o o o o o o b-playlist i-playlist
Spotify	CreatePlaylistWithName	dodaj nową listę young music city	o o o b-playlist i-playlist i-playlist
Spotify	CreatePlaylistWithName	dodaj nową playlistę acoustic blues	o o o b-playlist i-playlist
Spotify	CreatePlaylistWithName	dodaj nową playlistę o tytule slightly haunted	o o o o o b-playlist i-playlist
Spotify	CreatePlaylistWithName	dodaj playlistę funk evolution	o o b-playlist i-playlist
Spotify	CreatePlaylistWithName	dodaj playlistę o tytule pop rock shot	o o o o b-playlist i-playlist i-playlist
Spotify	CreatePlaylistWithName	stórz listę 2021	o o b-playlist
Spotify	CreatePlaylistWithName	stórz listę o tytule black history salute	o o o o b-playlist i-playlist i-playlist
Spotify	CreatePlaylistWithName	stórz listę odtwarzania gentle piano concertos	o o o b-playlist i-playlist i-playlist
Spotify	CreatePlaylistWithName	stórz listę odtwarzania o tytule morning classical	o o o o o b-playlist i-playlist
Spotify	CreatePlaylistWithName	stórz nową listę o tytule country kind of love	o o o o o b-playlist i-playlist i-playlist i-playlist
Spotify	CreatePlaylistWithName	stórz nową listę odtwarzania nasty bits	o o o o b-playlist i-playlist
Spotify	CreatePlaylistWithName	stórz nową listę odtwarzania o tytule all things post	o o o o o o b-playlist i-playlist i-playlist
Spotify	CreatePlaylistWithName	stórz nową listę party up	o o o b-playlist i-playlist
Spotify	CreatePlaylistWithName	stórz nową playlistę o tytule feel good winter	o o o o o b-playlist i-playlist i-playlist
Spotify	CreatePlaylistWithName	stórz nową playlistę pop study	o o o b-playlist i-playlist
Spotify	CreatePlaylistWithName	stórz playlistę feel good dinner	o o b-playlist i-playlist i-playlist
Spotify	CreatePlaylistWithName	stórz playlistę o tytule pop goes classical	o o o o b-playlist i-playlist i-playlist
Spotify	CreatePlaylistWithName	zrób listę o tytule white noise	o o o o b-playlist i-playlist
Spotify	CreatePlaylistWithName	zrób listę odtwarzania o tytule making babies	o o o o o b-playlist i-playlist
Spotify	CreatePlaylistWithName	zrób listę odtwarzania popco	o o o b-playlist
Spotify	CreatePlaylistWithName	zrób listę women od indie	o o b-playlist i-playlist i-playlist
Spotify	CreatePlaylistWithName	zrób nową listę o tytule classical running	o o o o o b-playlist i-playlist
Spotify	CreatePlaylistWithName	zrób nową listę odtwarzania o tytule study soundtrack	o o o o o o b-playlist i-playlist
Spotify	CreatePlaylistWithName	zrób nową listę odtwarzania repeat rewind	o o o o b-playlist i-playlist
Spotify	CreatePlaylistWithName	zrób nową listę yoga and meditation	o o o b-playlist i-playlist i-playlist
Spotify	CreatePlaylistWithName	zrób nową playlistę lava lamp	o o o b-playlist i-playlist
Spotify	CreatePlaylistWithName	zrób nową playlistę o tytule political punks	o o o o o b-playlist i-playlist
Spotify	CreatePlaylistWithName	zrób playlistę o tytule broken heart	o o o o b-playlist i-playlist
Spotify	CreatePlaylistWithName	zrób playlistę road trip to kyoto	o o b-playlist i-playlist i-playlist i-playlist
Spotify	NextSong	graj następną kawałek	o o o
Spotify	NextSong	graj następną kawałek na spotify	o o o o o
Spotify	NextSong	graj następną piosenkę	o o o
Spotify	NextSong	graj następną piosenkę na spotify	o o o o o
Spotify	NextSong	graj następną utwór	o o o
Spotify	NextSong	graj następną utwór na spotify	o o o o o
Spotify	NextSong	następna kawałek	o o
Spotify	NextSong	następna kawałek na spotify	o o o o
Spotify	NextSong	następna piosenka	o o
Spotify	NextSong	następna piosenka na spotify	o o o o
Spotify	NextSong	następna utwór	o o
Spotify	NextSong	następna utwór na spotify	o o o o
Spotify	NextSong	zagraj następną kawałek	o o o
Spotify	NextSong	zagraj następną kawałek na spotify	o o o o o
Spotify	NextSong	zagraj następną piosenkę	o o o
Spotify	NextSong	zagraj następną piosenkę na spotify	o o o o o
Spotify	NextSong	zagraj następną utwór	o o o
Spotify	NextSong	zagraj następną utwór na spotify	o o o o o
Spotify	OpenSpotify	otwórz spotify	o o
Spotify	OpenSpotify	otwórz spotify i zagraj	o o o o
Spotify	OpenSpotify	otwórz spotify i zagraj coś	o o o o o
Spotify	OpenSpotify	otwórz spotify i zagraj mi	o o o o o
Spotify	OpenSpotify	otwórz spotify i zagraj mi coś	o o o o o o
Spotify	OpenSpotify	otwórz spotify puść muzykę	o o o o
Spotify	OpenSpotify	otwórz spotify włącz jakąś muzykę	o o o o o
Spotify	OpenSpotify	otwórz spotify włącz muzykę	o o o o
Spotify	OpenSpotify	użyj spotify	o o
Spotify	OpenSpotify	użyj spotify i zagraj	o o o o
